BFR_ID BTO_ID CI RL_PU XL_PU B_MVAR L1_MVA L2_MVA L3_MVA BFR_LB BTO_LB LEN_KM ARE OWN ZE_R ZE_X ZE_C BR_NAME BUS_CTR1 CTR1 BUS_CTR2 CTR2 BFR_SH1 GSHT_F1 BSHT_F1 BTO_SH1 GSHT_T1 BSHT_T1 BFR_SH2 GSHT_F2 BSHT_F2 BTO_SH2 GSHT_T2 BSHT_T2 BFR_SH3 GSHT_F3 BSHT_F3 BTO_SH3 GSHT_T3 BSHT_T3
115.0 6609.0 1.0 0.00263 0.0425 659.0 2616.0 3715.0 2616.0 1.0 1.0 0.0 101.0 0.0 0.00789 0.1275 0.0 BA-IT1CAP500-ITATIB-S 115.0 0.0 6609.0 0.0 1.0 0.0 -0.816 0.0 0.0 -0.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
116.0 173.0 1.0 0.0062 0.0361 1.033 153.0 193.0 146.0 1.0 1.0 0.0 256.0 0.0 0.0186 0.1083 0.0 IMBTAP-RJ138-ADRIAN-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
117.0 4353.0 1.0 0.00135 0.02435 361.21 2802.0 3403.0 2802.0 1.0 1.0 0.0 251.0 0.0 0.00405 0.07305 0.0 CAMPO2-RJ500-MUTUM--M 117.0 0.0 4353.0 0.0 1.0 0.0 -0.6 1.0 0.0 -0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
117.0 4353.0 2.0 0.00135 0.02435 361.21 2802.0 3403.0 2802.0 1.0 1.0 0.0 251.0 0.0 0.00405 0.07305 0.0 CAMPO2-RJ500-MUTUM--M 117.0 0.0 4353.0 0.0 1.0 0.0 -0.6 1.0 0.0 -0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120.0 126.0 1.0 0.006 0.0595 92.8 776.0 977.0 853.0 1.0 1.0 0.0 352.0 0.0 0.018 0.1785 0.0 P.CALD-MG345-GUARUL-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120.0 126.0 2.0 0.00606 0.0602 93.8 776.0 977.0 853.0 1.0 1.0 0.0 352.0 0.0 0.01818 0.1806 0.0 P.CALD-MG345-GUARUL-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120.0 697.0 1.0 0.00394 0.0439 74.85 853.0 1075.0 125.0 1.0 1.0 0.0 352.0 0.0 0.01182 0.1317 0.0 P.CALD-MG345-ATIBA2-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
122.0 6609.0 1.0 0.00079 0.01214 103.2 1855.0 2337.0 1855.0 1.0 1.0 0.0 202.0 0.0 0.00237 0.03642 0.0 IBIUNA-SP500-ITATIB-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
123.0 120.0 1.0 0.00359 0.03945 66.7 853.0 1075.0 853.0 1.0 1.0 0.0 352.0 0.0 0.01077 0.1183 0.0 CAMPIN-SP345-P.CALD-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
125.0 112.0 1.0 0.00308 0.03958 444.84 1299.0 2252.0 2252.0 1.0 1.0 0.0 202.0 0.0 0.00924 0.1187 0.0 IB-BA1CAP500-BA-IB1-P 125.0 0.0 112.0 0.0 1.0 0.0 -0.87 1.0 0.0 -1.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
126.0 86.0 1.0 0.00109 0.01826 51.2 1707.0 2150.0 218.0 1.0 1.0 0.0 204.0 0.0 0.00327 0.05478 0.0 GUARUL-SP345-IBIUNA-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
126.0 86.0 2.0 0.00109 0.01824 51.2 1707.0 2150.0 269.0 1.0 1.0 0.0 204.0 0.0 0.00327 0.05472 0.0 GUARUL-SP345-IBIUNA-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
126.0 123.0 1.0 0.00252 0.02761 46.5 853.0 1075.0 853.0 1.0 1.0 0.0 204.0 0.0 0.00756 0.08283 0.0 GUARUL-SP345-CAMPIN-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
126.0 442.0 1.0 0.00116 0.01132 17.708 776.0 977.0 558.0 1.0 1.0 0.0 204.0 0.0 0.00348 0.03396 0.0 GUARUL-SP345-NORDES-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
129.0 697.0 1.0 0.0018 0.0203 34.67 717.0 717.0 125.0 1.0 1.0 0.0 204.0 0.0 0.0054 0.0609 0.0 MOGI---SP345-ATIBA2-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
130.0 113.0 2.0 0.00308 0.03958 444.84 1299.0 2252.0 2252.0 1.0 1.0 0.0 202.0 0.0 0.00924 0.1187 0.0 IB-BA2CAP500-BA-IB2-P 130.0 0.0 113.0 0.0 1.0 0.0 -0.87 1.0 0.0 -1.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
131.0 3012.0 1.0 0.00038 0.00427 6.673 853.0 1075.0 853.0 1.0 1.0 0.0 352.0 0.0 0.00114 0.01281 0.0 M.MORA-MG345-ESTREI-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
134.0 120.0 1.0 0.0056 0.0616 105.3 853.0 1075.0 853.0 1.0 1.0 0.0 204.0 0.0 0.0168 0.1848 0.0 LCBARR-SP345-P.CALD-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
134.0 120.0 2.0 0.0055 0.0613 107.7 853.0 1075.0 853.0 1.0 1.0 0.0 204.0 0.0 0.0165 0.1839 0.0 LCBARR-SP345-P.CALD-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
134.0 3012.0 1.0 0.00071 0.00755 12.922 853.0 1075.0 853.0 1.0 1.0 0.0 204.0 0.0 0.00213 0.02265 0.0 LCBARR-SP345-ESTREI-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
134.0 3012.0 2.0 0.00071 0.00755 12.792 853.0 1075.0 853.0 1.0 1.0 0.0 204.0 0.0 0.00213 0.02265 0.0 LCBARR-SP345-ESTREI-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 120.0 1.0 0.0044 0.043 66.6 776.0 977.0 776.0 1.0 1.0 0.0 352.0 0.0 0.0132 0.129 0.0 FURNAS-MG345-P.CALD-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 120.0 2.0 0.0044 0.0433 66.6 776.0 977.0 776.0 1.0 1.0 0.0 352.0 0.0 0.0132 0.1299 0.0 FURNAS-MG345-P.CALD-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 131.0 1.0 0.00358 0.03383 52.966 776.0 956.0 717.0 1.0 1.0 0.0 352.0 0.0 0.01074 0.1015 0.0 FURNAS-MG345-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 138.0 1.0 0.0065 0.0646 100.8 776.0 977.0 776.0 1.0 1.0 0.0 352.0 0.0 0.0195 0.1938 0.0 FURNAS-MG345-ITUTIN-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 367.0 1.0 0.0022 0.0218 33.4 776.0 977.0 776.0 1.0 1.0 0.0 352.0 0.0 0.0066 0.0654 0.0 FURNAS-MG345-PIMENT-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 367.0 2.0 0.0018 0.0179 34.299 1132.0 1132.0 1132.0 1.0 1.0 0.0 352.0 0.0 0.0054 0.0537 0.0 FURNAS-MG345-PIMENT-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136.0 4360.0 1.0 0.00461 0.05152 83.6 853.0 1075.0 853.0 1.0 1.0 0.0 352.0 0.0 0.01383 0.1546 0.0 FURNAS-MG345-VARGI4-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
138.0 331.0 1.0 0.004223 0.040862 73.673 1159.0 1159.0 1159.0 1.0 1.0 0.0 352.0 0.0 0.01267 0.1226 0.0 ITUTIN-MG345-J.FORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
138.0 9013.0 1.0 0.00325 0.03207 58.695 1123.0 1383.0 1123.0 1.0 1.0 0.0 352.0 0.0 0.00975 0.09621 0.0 ITUTIN-MG345-JECEAB-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 138.0 1.0 0.00651 0.06497 101.31 776.0 896.0 776.0 1.0 1.0 0.0 352.0 0.0 0.01953 0.1949 0.0 ADRIAN-RJ345-ITUTIN-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 138.0 2.0 0.00651 0.06497 101.31 853.0 896.0 853.0 1.0 1.0 0.0 352.0 0.0 0.01953 0.1949 0.0 ADRIAN-RJ345-ITUTIN-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 144.0 1.0 0.0011 0.01251 19.36 776.0 956.0 717.0 1.0 1.0 0.0 252.0 0.0 0.0033 0.03753 0.0 ADRIAN-RJ345-JACARE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 1781.0 1.0 0.00291 0.02986 54.455 853.0 1075.0 30.0 1.0 1.0 0.0 252.0 0.0 0.00873 0.08958 0.0 ADRIAN-RJ345-V.PEDR-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 9607.0 1.0 0.00225 0.024 40.339 853.0 1075.0 853.0 1.0 1.0 0.0 252.0 0.0 0.00675 0.072 0.0 ADRIAN-RJ345-COMPER-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.0 9609.0 1.0 0.00075 0.00822 13.76 853.0 1075.0 1075.0 1.0 1.0 0.0 252.0 0.0 0.00225 0.02466 0.0 ADRIAN-RJ345-N.IGUA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
147.0 3032.0 1.0 0.00345 0.0379 63.746 853.0 1075.0 853.0 1.0 1.0 0.0 252.0 0.0 0.01035 0.1137 0.0 CAMPOS-RJ345-RNSUL--E 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
147.0 3032.0 2.0 0.00346 0.0379 63.818 853.0 1075.0 853.0 1.0 1.0 0.0 252.0 0.0 0.01038 0.1137 0.0 CAMPOS-RJ345-RNSUL--E 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
149.0 90.0 1.0 0.00074 0.00812 13.644 747.0 747.0 853.0 1.0 1.0 0.0 302.0 0.0 0.00222 0.02436 0.0 VITORI-ES345-VIANA--E 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
161.0 7801.0 1.0 0.00347 0.02542 7.46 637.0 637.0 637.0 1.0 1.0 0.0 205.0 0.0 0.01041 0.07626 0.0 MO-FCE-SP230-DPEDRI-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 172.0 1.0 0.0062 0.036 1.04 155.0 195.0 83.0 1.0 1.0 0.0 254.0 0.0 0.0186 0.108 0.0 SJOSE2-RJ138-IMBARE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 172.0 2.0 0.0062 0.036 1.04 155.0 195.0 83.0 1.0 1.0 0.0 254.0 0.0 0.0186 0.108 0.0 SJOSE2-RJ138-IMBARE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 271.0 1.0 0.001702 0.011991 0.404 324.0 341.0 324.0 1.0 1.0 0.0 254.0 0.0 0.005106 0.03597 0.0 SJOSE2-RJ138-MERITI-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 1604.0 1.0 0.000851 0.006291 0.19 301.0 325.0 25.0 1.0 1.0 0.0 256.0 0.0 0.002553 0.01887 0.0 SJOSE2-RJ138-V.TELE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 1717.0 1.0 0.01866 0.1081 3.11 153.0 193.0 853.0 1.0 1.0 0.0 254.0 0.0 0.05598 0.3243 0.0 SJOSE2-RJ138-MAGE---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 1717.0 2.0 0.01866 0.1081 3.11 153.0 193.0 146.0 1.0 1.0 0.0 254.0 0.0 0.05598 0.3243 0.0 SJOSE2-RJ138-MAGE---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 1755.0 1.0 0.016317 0.095107 2.72 249.0 268.0 25.0 1.0 1.0 0.0 254.0 0.0 0.04895 0.2853 0.0 SJOSE2-RJ138-RDCENT-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169.0 4202.0 2.0 0.0012 0.0151 2.13 956.0 956.0 956.0 1.0 1.0 0.0 254.0 0.0 0.0036 0.0453 0.0 SJOSE2-RJ138-GLB-2--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
171.0 2241.0 1.0 0.0001 0.0004 0.01 150.0 180.0 150.0 1.0 1.0 0.0 207.0 0.0 0.0003 0.0012 0.0 CAMPI1-SP138-TANQUI-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
172.0 1740.0 1.0 0.0 0.0001 0.0 121.0 129.0 150.0 1.0 1.0 0.0 256.0 0.0 0.0 0.0003 0.0 IMBARE-RJ138-SCSERR-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
172.0 7872.0 1.0 0.0084 0.0215 0.54 110.0 110.0 110.0 1.0 1.0 0.0 256.0 0.0 0.0252 0.0645 0.0 IMBARE-RJ138-CEL-Y1-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
172.0 7873.0 1.0 0.0084 0.0215 0.54 110.0 110.0 110.0 1.0 1.0 0.0 256.0 0.0 0.0252 0.0645 0.0 IMBARE-RJ138-CEL-Y2-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 1664.0 1.0 0.0009 0.0037 0.1 48.0 48.0 225.0 1.0 1.0 0.0 256.0 0.0 0.0027 0.0111 0.0 ADRIAN-RJ138-CEPEL--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 1664.0 2.0 0.0009 0.0037 0.1 48.0 48.0 48.0 1.0 1.0 0.0 256.0 0.0 0.0027 0.0111 0.0 ADRIAN-RJ138-CEPEL--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 1717.0 1.0 0.0282 0.1188 3.22 126.0 159.0 159.0 1.0 1.0 0.0 256.0 0.0 0.0846 0.3564 0.0 ADRIAN-RJ138-MAGE---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 1717.0 2.0 0.0282 0.1188 3.22 126.0 159.0 159.0 1.0 1.0 0.0 256.0 0.0 0.0846 0.3564 0.0 ADRIAN-RJ138-MAGE---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 7874.0 1.0 0.0131 0.0748 2.146 153.0 193.0 146.0 1.0 1.0 0.0 256.0 0.0 0.0393 0.2244 0.0 ADRIAN-RJ138-PAR-Y1-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173.0 7875.0 1.0 0.0124 0.0709 2.025 153.0 193.0 146.0 1.0 1.0 0.0 256.0 0.0 0.0372 0.2127 0.0 ADRIAN-RJ138-NPA-Y3-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
174.0 1728.0 1.0 0.007 0.0296 0.81 126.0 159.0 126.0 1.0 1.0 0.0 258.0 0.0 0.021 0.0888 0.0 R.LEAO-RJ138-IRIRI--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
174.0 1728.0 2.0 0.00701 0.0296 0.81 126.0 159.0 126.0 1.0 1.0 0.0 258.0 0.0 0.02103 0.0888 0.0 R.LEAO-RJ138-IRIRI--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
174.0 1745.0 1.0 0.00147 0.00497 0.086 175.0 179.0 212.0 1.0 1.0 0.0 258.0 0.0 0.00441 0.01491 0.0 R.LEAO-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
174.0 1745.0 2.0 0.00147 0.00497 0.086 175.0 179.0 116.0 1.0 1.0 0.0 258.0 0.0 0.00441 0.01491 0.0 R.LEAO-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 1728.0 2.0 0.0573 0.2418 6.57 126.0 159.0 126.0 1.0 1.0 0.0 259.0 0.0 0.1719 0.7254 0.0 CAMPOS-RJ138-IRIRI--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 1759.0 1.0 0.001527 0.0049 0.261 484.0 526.0 310.0 1.0 1.0 0.0 259.0 0.0 0.004581 0.0147 0.0 CAMPOS-RJ138-MOMBAC-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 1759.0 2.0 0.001527 0.0049 0.261 484.0 526.0 310.0 1.0 1.0 0.0 259.0 0.0 0.004581 0.0147 0.0 CAMPOS-RJ138-MOMBAC-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 1760.0 1.0 0.0006 0.0025 0.07 170.0 287.0 225.0 1.0 1.0 0.0 259.0 0.0 0.0018 0.0075 0.0 CAMPOS-RJ138-UTEC---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 1760.0 2.0 0.0006 0.0025 0.07 170.0 287.0 32.0 1.0 1.0 0.0 259.0 0.0 0.0018 0.0075 0.0 CAMPOS-RJ138-UTEC---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175.0 3070.0 1.0 0.05658 0.23896 6.479 125.0 156.0 135.0 1.0 1.0 0.0 259.0 0.0 0.1697 0.7169 0.0 CAMPOS-RJ138-SAFRA--E 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
177.0 2666.0 1.0 0.0 0.0004 0.0 225.0 258.0 225.0 1.0 1.0 0.0 304.0 0.0 0.0 0.0012 0.0 VITOR1-ES138-PITANG-E 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178.0 283.0 3.0 0.0028 0.0158 0.45 194.0 247.0 194.0 1.0 1.0 0.0 254.0 0.0 0.0084 0.0474 0.0 GRAJAU-RJ138-TERM.S-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178.0 283.0 4.0 0.0028 0.0158 0.45 194.0 247.0 194.0 1.0 1.0 0.0 254.0 0.0 0.0084 0.0474 0.0 GRAJAU-RJ138-TERM.S-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178.0 1651.0 1.0 0.001848 0.010529 0.299 194.0 247.0 239.0 1.0 1.0 0.0 254.0 0.0 0.005544 0.03159 0.0 GRAJAU-RJ138-JBOTA1-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178.0 1652.0 1.0 0.001848 0.010529 0.299 194.0 247.0 194.0 1.0 1.0 0.0 254.0 0.0 0.005544 0.03159 0.0 GRAJAU-RJ138-JBOTA2-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178.0 1655.0 1.0 0.000374 0.00213 0.06 239.0 301.0 239.0 1.0 1.0 0.0 254.0 0.0 0.001122 0.00639 0.0 GRAJAU-RJ138-ACAMPI-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
180.0 178.0 1.0 0.0088 0.0503 1.428 194.0 247.0 1500.0 1.0 1.0 0.0 254.0 0.0 0.0264 0.1509 0.0 JACAR2-RJ138-GRAJAU-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
180.0 289.0 1.0 0.00132 0.01409 0.857 478.0 602.0 217.0 1.0 1.0 0.0 254.0 0.0 0.00396 0.04227 0.0 JACAR2-RJ138-CAMARA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
